,frame_idx,x1,y1,x2,y2,confidence,class_id,class_name,cx,cy,area,dx,dy,d_area,magnitude
199,2298,1419,299,1512,402,0.73619735,37,sports ball,1465.5,350.5,9579,1.6960865156675509,-1.0779345024272686,9029.0,2.009639833440912
200,2309,1421,299,1513,402,0.6466113,37,sports ball,1467.0,350.5,9476,0.015409151781728102,0.0,-103.0,0.015409151781728102
201,2314,1312,451,1338,478,0.6241956,37,sports ball,1325.0,464.5,702,-5.35944462828442,4.302652729749464,-8774.0,6.872879108238936
202,2315,1312,466,1337,493,0.5112512,37,sports ball,1324.5,479.5,675,-0.019245008972987525,0.5773502691896257,-27.0,0.577670930291376
203,2316,1314,452,1337,476,0.5748932,37,sports ball,1325.5,464.0,552,0.04256282653793743,-0.6597238113380302,-123.0,0.6610953799938972
204,2320,1425,304,1514,408,0.58557326,37,sports ball,1469.5,356.0,9256,1.4967553498669142,-1.1225665124001858,8704.0,1.8709441873336428
205,2332,1421,312,1516,414,0.55742323,37,sports ball,1468.5,363.0,9690,-0.010158699444643727,0.07111089611250608,434.0,0.07183285265343593
206,2337,1079,626,1098,650,0.6091412,37,sports ball,1088.5,638.0,456,-17.795130420052185,12.878054909248291,-9234.0,21.96613222468354
207,2339,1307,441,1331,464,0.6301715,37,sports ball,1319.0,452.5,552,9.810731516994577,-7.895404322787393,96.0,12.593167287018805
208,2343,1428,323,1519,431,0.522127,37,sports ball,1473.5,377.0,9828,1.5584608966221662,-0.7615779786082431,9276.0,1.7345896874481248
209,2354,1428,344,1522,452,0.53734654,37,sports ball,1475.0,398.0,10152,0.014887283354385342,0.20842196696139478,324.0,0.2089529792028113
210,2365,1424,368,1526,481,0.8437736,37,sports ball,1475.0,424.5,11526,0.0,0.2468349009610791,1374.0,0.2468349009610791
211,2376,1421,396,1528,509,0.7665918,37,sports ball,1474.5,452.5,12091,-0.0045471459473657334,0.2546401730524811,565.0,0.25468076933381556
212,2387,1425,438,1529,558,0.8051874,37,sports ball,1477.0,498.0,12480,0.022378589813732277,0.4072903346099275,389.0,0.40790466772116984
213,2391,1398,459,1423,481,0.57444644,37,sports ball,1410.5,470.0,550,-2.8355695275296187,-1.1939240115914183,-11930.0,3.0766717554703638
214,2398,1429,502,1532,625,0.7484106,37,sports ball,1480.5,563.5,12669,0.6219090431886661,0.8306927934020041,12119.0,1.0377000409607136
215,2399,1462,420,1490,446,0.50575984,37,sports ball,1476.0,433.0,728,-0.16678109624874776,-4.8366517912136855,-11941.0,4.839526473067018
216,2431,1437,796,1539,887,0.6900504,37,sports ball,1488.0,841.5,9282,0.1245547986503894,4.240052937390339,8554.0,4.241881989133984
217,2443,1434,773,1532,861,0.7924605,37,sports ball,1483.0,817.0,8624,-0.0538413115317435,-0.26382242650554316,-658.0,0.26926039358719467
218,2452,1134,430,1159,454,0.5501422,37,sports ball,1146.5,442.0,600,-13.73755497410899,-15.309310892394864,-8024.0,20.569283328951126
219,2453,1131,422,1155,446,0.6257578,37,sports ball,1143.0,434.0,576,-0.14583333333333334,-0.3333333333333333,-24.0,0.36383852492860375
220,2464,1088,409,1115,436,0.5261865,37,sports ball,1101.5,422.5,729,-1.537037037037037,-0.42592592592592593,153.0,1.5949594814914425
221,2465,1425,626,1526,717,0.5990808,37,sports ball,1475.5,671.5,9191,3.9011281702834655,2.597275172194072,8462.0,4.686644782899059
222,2466,1084,416,1109,441,0.64972264,37,sports ball,1096.5,428.5,625,-15.16,-9.72,-8566.0,18.008442464577552
223,2467,1080,421,1103,446,0.54322314,37,sports ball,1091.5,433.5,575,-0.20851441405707477,0.20851441405707477,-50.0,0.29488391230979427
224,2487,1420,519,1519,622,0.60703,37,sports ball,1469.5,570.5,10197,3.7433082394405313,1.3567016635009332,9622.0,3.9815820949981138
225,2498,1411,473,1512,592,0.8135908,37,sports ball,1461.5,532.5,12019,-0.07297192774021372,-0.34661665676601516,1822.0,0.35421463688810567
226,2509,1406,453,1505,562,0.87392765,37,sports ball,1455.5,507.5,10791,-0.05775909822579078,-0.24066290927412823,-1228.0,0.24749696832111664
227,2520,1400,433,1501,538,0.85933304,37,sports ball,1450.5,485.5,10605,-0.04855284332562159,-0.213632510632735,-186.0,0.2190804149034048
228,2531,1391,420,1490,521,0.82718265,37,sports ball,1440.5,470.5,9999,-0.10000500037503125,-0.15000750056254689,-606.0,0.18028657832748535
229,2542,1375,420,1477,515,0.88080174,37,sports ball,1426.0,467.5,9690,-0.14730114194733404,-0.03047609833393118,-309.0,0.15042080636882685
230,2554,1358,415,1460,518,0.8944666,37,sports ball,1409.0,466.5,10506,-0.16585563184555033,-0.009756213637973549,816.0,0.16614233150957197
231,2565,1335,426,1435,532,0.88162315,37,sports ball,1385.0,479.0,10600,-0.2331086069657434,0.12141073279465801,94.0,0.26283110295253354
232,2576,1310,448,1413,553,0.83786213,37,sports ball,1361.5,500.5,10815,-0.22597198489313192,0.20674032660435473,215.0,0.30627585703254034
233,2587,1290,474,1393,587,0.79768986,37,sports ball,1341.5,530.5,11639,-0.1853839628396994,0.27807594425954907,824.0,0.3342056918336235
234,2598,1274,518,1376,622,0.86027765,37,sports ball,1325.0,570.0,10608,-0.16020172520975232,0.38351322095667983,-1031.0,0.41562841987615345
235,2609,1267,569,1365,677,0.788691,37,sports ball,1316.0,623.0,10584,-0.08748177652797065,0.5151704617758271,-24.0,0.5225453721073499
236,2620,1268,660,1367,761,0.7402892,37,sports ball,1317.5,710.5,9999,0.015000750056254687,0.8750437532815234,-585.0,0.8751723216939997
237,2631,1275,742,1376,858,0.85201204,37,sports ball,1325.5,800.0,11716,0.07390950701391497,0.8268626097181736,1717.0,0.8301592561532929
238,2642,1282,832,1384,939,0.9403662,37,sports ball,1333.0,885.5,10914,0.07179088195008453,0.8184160542309636,-802.0,0.821558743215694
239,2653,1287,769,1389,864,0.8797526,37,sports ball,1338.0,816.5,9690,0.05079349722321863,-0.7009502616804172,-1224.0,0.7027881961942805
240,2665,1297,698,1396,794,0.8000976,37,sports ball,1346.5,746.0,9504,0.08718980611036069,-0.7231625095035797,-186.0,0.7283996687540963
241,2687,1312,566,1413,675,0.71201724,37,sports ball,1362.5,620.5,11009,0.15249164408891616,-1.1961063333224362,1505.0,1.2057877351055548
242,2698,1321,530,1425,633,0.85037076,37,sports ball,1373.0,581.5,10712,0.10145045918284087,-0.3768159912505518,-297.0,0.3902338874707644
243,2709,1330,494,1429,603,0.77946085,37,sports ball,1379.5,548.5,10791,0.06257235641127334,-0.3176750402418493,79.0,0.32377883034491306
244,2720,1342,465,1440,571,0.8198142,37,sports ball,1391.0,518.0,10388,0.11283189181499456,-0.29924980003107254,-403.0,0.3198147567408164
245,2731,1343,436,1450,539,0.7440268,37,sports ball,1396.5,487.5,11021,0.05239045718095458,-0.2905288989125663,633.0,0.29521483890038047
246,2742,1351,411,1455,510,0.78674704,37,sports ball,1403.0,460.5,10296,0.06405884289881729,-0.2660905781950872,-725.0,0.27369276782138613
247,2753,1356,395,1462,497,0.75101584,37,sports ball,1409.0,446.0,10812,0.057702978608461526,-0.13944886497044867,516.0,0.15091593581141455
248,2764,1360,380,1464,484,0.87469333,37,sports ball,1412.0,432.0,10816,0.028846153846153848,-0.1346153846153846,4.0,0.13767135637765723
249,2776,1363,375,1467,482,0.8721445,37,sports ball,1415.0,428.5,11128,0.02843889358930394,-0.03317870918752126,312.0,0.04369894062713489
250,2787,1362,378,1468,487,0.8684579,37,sports ball,1415.0,432.5,11554,0.0,0.03721292517717924,426.0,0.03721292517717924
251,2798,1360,397,1464,499,0.8797751,37,sports ball,1412.0,448.0,10608,-0.02912758640177315,0.1504925297424946,-946.0,0.15328541286726663
252,2809,1358,424,1459,521,0.8177407,37,sports ball,1408.5,472.5,9797,-0.03536075183357654,0.24752526283503576,-811.0,0.2500382740937661
253,2820,1354,446,1454,561,0.6102962,37,sports ball,1404.0,503.5,11500,-0.04196271637081412,0.2890764905544973,1703.0,0.29210629393513887
254,2826,1406,557,1558,702,0.8727371,37,sports ball,1482.0,629.5,22040,0.5253984746540324,0.8487206129026679,10540.0,0.9981834680732116
255,2827,1417,565,1570,709,0.8730546,37,sports ball,1493.5,637.0,22032,0.07747665799771747,0.0505282552159027,-8.0,0.09249722757822894
256,2828,1423,585,1575,724,0.8732131,37,sports ball,1499.0,654.5,21128,0.03783846372901795,0.12039511186505712,-904.0,0.1262011580706446
257,2829,1423,606,1578,747,0.72088456,37,sports ball,1500.5,676.5,21855,0.010146490513094993,0.1488151941920599,727.0,0.14916069620430453
258,2830,1426,653,1576,793,0.879472,37,sports ball,1501.0,723.0,21000,0.0034503277967117708,0.3208804850941947,-855.0,0.32089903470747694
259,2832,1432,728,1581,867,0.8726003,37,sports ball,1506.5,797.5,20711,0.03821748952035916,0.5176732671394104,-289.0,0.5190820628918227
260,2833,1438,811,1587,956,0.904119,37,sports ball,1512.5,883.5,21605,0.04082010477060281,0.5850881683786402,894.0,0.5865103969497514
261,2834,1443,921,1590,1048,0.9217657,37,sports ball,1516.5,984.5,18669,0.02927517254734628,0.7391981068204936,-2936.0,0.7397775860721104
262,2837,1434,958,1579,1075,0.8262086,37,sports ball,1506.5,1016.5,16965,-0.07677557328414646,0.24568183450926867,-1704.0,0.25739862560034976
263,2838,1420,871,1564,1002,0.90987885,37,sports ball,1492.0,936.5,18864,-0.10557257351320874,-0.5824693711073585,1899.0,0.5919595734139314
264,2839,1405,785,1546,919,0.915554,37,sports ball,1475.5,852.0,18894,-0.12003889493508851,-0.6147446437584836,30.0,0.6263547823134922
265,2840,1389,720,1530,847,0.883201,37,sports ball,1459.5,783.5,17907,-0.11956623825210573,-0.5118929575168276,-987.0,0.5256714613568859
266,2841,1378,659,1514,792,0.7726,37,sports ball,1446.0,725.5,18088,-0.10037798973203661,-0.43125358551541654,181.0,0.4427814312305198
267,2843,1376,607,1503,740,0.7996467,37,sports ball,1439.5,673.5,16891,-0.05001331892939434,-0.4001065514351547,-1197.0,0.403220268056636
268,2844,1372,587,1502,712,0.8461899,37,sports ball,1437.0,649.5,16250,-0.019611613513818404,-0.18827148973265667,-641.0,0.18929017203956797
269,2845,1379,566,1504,690,0.805626,37,sports ball,1441.5,628.0,15500,0.03614486980061245,-0.17269215571403726,-750.0,0.17643421510031584
270,2846,1383,547,1507,666,0.593636,37,sports ball,1445.0,606.5,14756,0.028812684324592438,-0.1769922037082107,-744.0,0.17932208718247
271,2847,1390,522,1513,642,0.79837626,37,sports ball,1451.5,582.0,14760,0.05350201981851944,-0.20166145931595789,4.0,0.20863798862647948
272,2848,1404,506,1524,618,0.7444416,37,sports ball,1464.0,562.0,13440,0.10782274364724286,-0.17251638983558856,-1320.0,0.20343954583493304
273,2850,1423,463,1545,582,0.7285783,37,sports ball,1484.0,522.5,14518,0.16598796464900914,-0.3278262301817931,1078.0,0.3674534550164506
274,2851,1437,449,1555,569,0.7242558,37,sports ball,1496.0,509.0,14160,0.10084389681792215,-0.11344938392016242,-358.0,0.15179016515337262
275,2852,1447,459,1566,564,0.6258489,37,sports ball,1506.5,511.5,12495,0.09393364366277243,0.022365153253041056,-1665.0,0.0965594609129355
276,2854,1463,473,1573,563,0.8391051,37,sports ball,1518.0,518.0,9900,0.11557934875480938,0.06532745799184879,-2595.0,0.132763935713968
277,2855,1471,472,1579,565,0.897349,37,sports ball,1525.0,518.5,10044,0.0698465063437458,0.004989036167410414,144.0,0.07002445951456285
278,2856,1473,479,1584,580,0.84478086,37,sports ball,1528.5,529.5,11211,0.0330556626805619,0.10388922556748025,1167.0,0.10902131912732428
279,2857,1473,495,1584,603,0.76525223,37,sports ball,1528.5,549.0,11988,0.0,0.17809890291413705,777.0,0.17809890291413705
280,2858,1475,518,1584,628,0.76601535,37,sports ball,1529.5,573.0,11990,0.009132515299544461,0.21918036718906708,2.0,0.21937054541763504
281,2859,1474,562,1581,662,0.68669873,37,sports ball,1527.5,612.0,10700,-0.019334729780913273,0.3770272307278088,-1290.0,0.37752266751280156
282,2863,1483,910,1589,1013,0.8824365,37,sports ball,1536.0,961.5,10918,0.08134809380005162,3.344842209778593,218.0,3.3458312749870465
283,2865,1468,844,1574,933,0.73580897,37,sports ball,1521.0,888.5,9434,-0.1544341432468274,-0.7515794971345598,-1484.0,0.7672819853961251
284,2866,1445,761,1554,880,0.8309375,37,sports ball,1499.5,820.5,12971,-0.18877815195641404,-0.5970657829319141,3537.0,0.6261986424483676
285,2867,1446,702,1538,801,0.6417399,37,sports ball,1492.0,751.5,9108,-0.07858682668274143,-0.7229988054812212,-3863.0,0.7272572873855139
286,2868,1421,641,1522,756,0.7666415,37,sports ball,1471.5,698.5,11615,-0.19021477767099304,-0.49177479105183564,2507.0,0.5272799130997708
287,2871,1418,488,1541,611,0.79189104,37,sports ball,1479.5,549.5,15129,0.06504065040650407,-1.2113821138211383,3514.0,1.213126914997384
288,2875,1363,828,1464,930,0.76253635,37,sports ball,1413.5,879.0,10302,-0.6502541951775107,3.2463448077422696,-4827.0,3.3108284656715674
289,2887,1369,753,1466,838,0.5917449,37,sports ball,1417.5,795.5,8245,0.04405190168937057,-0.9195834477656107,-2057.0,0.9206379784947706
290,2908,1227,538,1301,606,0.5217464,37,sports ball,1264.0,572.0,5032,-2.163904368142781,-3.150701148403333,-3213.0,3.822224462406347
291,2909,1374,579,1478,687,0.73453796,37,sports ball,1426.0,633.0,11232,1.5285739960952043,0.5755741590235028,6200.0,1.6333475056074487
292,2911,1155,489,1223,553,0.7141433,37,sports ball,1189.0,521.0,4352,-3.592558945850682,-1.697749375254331,-6880.0,3.973516417556147
293,2912,1140,463,1204,534,0.7298481,37,sports ball,1172.0,498.5,4544,-0.2521911023661938,-0.33378234136702123,192.0,0.41834316478356226
294,2913,1125,448,1191,517,0.76715,37,sports ball,1158.0,482.5,4554,-0.2074586380880473,-0.23709558638633976,10.0,0.31504508185532704
295,2914,1113,423,1189,502,0.8047138,37,sports ball,1151.0,462.5,6004,-0.09033950326094178,-0.25811286645983367,1450.0,0.2734656791656782
296,2916,1091,402,1169,480,0.5632459,37,sports ball,1130.0,441.0,6084,-0.2692307692307692,-0.27564102564102566,80.0,0.38530920326022355
297,2917,844,460,913,530,0.7092743,37,sports ball,878.5,495.0,4830,-3.6187986865460493,0.7769985251430881,-1254.0,3.7012741916564282
298,2918,1065,388,1142,465,0.77743393,37,sports ball,1103.5,426.5,5929,2.9220779220779223,-0.8896103896103896,1099.0,3.0544960350273787
299,2919,1056,379,1132,462,0.89050585,37,sports ball,1094.0,420.5,6308,-0.11961282922689627,-0.07554494477488186,379.0,0.14147179081605846
300,2920,1367,523,1473,633,0.8130341,37,sports ball,1420.0,578.0,11660,3.019036230299792,1.4585834548227523,5352.0,3.3529159629411316
301,2931,1360,476,1466,593,0.8466951,37,sports ball,1413.0,534.5,12402,-0.06285678681804262,-0.3906100323692649,742.0,0.3956351514168161
302,2942,1349,451,1451,556,0.8039234,37,sports ball,1400.0,503.5,10710,-0.12561705772469717,-0.2995483684204317,-1692.0,0.32482128965748625
303,2953,1333,418,1435,525,0.801643,37,sports ball,1384.0,471.5,10914,-0.15315388149351367,-0.30630776298702733,204.0,0.3424624900374436
304,2975,1294,399,1402,501,0.8609014,37,sports ball,1348.0,450.0,11016,-0.3429971702850177,-0.20484553225355223,102.0,0.39951063929233543
305,2980,787,12,825,52,0.5053927,37,sports ball,806.0,32.0,1520,-13.902006670753838,-10.72147377928986,-9496.0,17.556075571541726
306,2981,772,33,811,72,0.5365125,37,sports ball,791.5,52.5,1521,-0.3717948717948718,0.5256410256410257,1.0,0.6438399758712677
307,2982,759,51,796,90,0.7518346,37,sports ball,777.5,70.5,1443,-0.3685486885448595,0.47384831384339077,-78.0,0.6003002251876642
308,2983,744,70,780,109,0.51627475,37,sports ball,762.0,89.5,1404,-0.4136643973298085,0.5070724870494426,-39.0,0.6544010549660971
309,2984,730,88,766,125,0.7217091,37,sports ball,748.0,106.5,1332,-0.38359763704583366,0.4657971306985123,-72.0,0.6034186889002644
310,2985,714,105,751,144,0.6088147,37,sports ball,732.5,124.5,1443,-0.4080360480318087,0.47384831384339077,111.0,0.6253204306798564
311,2986,1267,400,1376,504,0.7794302,37,sports ball,1321.5,452.0,11336,5.532040821684849,3.075964973008129,9893.0,6.3296947926389375
312,2987,697,124,734,162,0.6671646,37,sports ball,715.5,143.0,1406,-16.161436635998747,-8.240732542118174,-9930.0,18.141160573957993
313,2988,683,143,718,180,0.6199167,37,sports ball,700.5,161.5,1295,-0.4168275107825463,0.5140872632984738,-111.0,0.6618390197252562
314,2989,667,162,702,195,0.621818,37,sports ball,684.5,178.5,1155,-0.4707919090691997,0.5002164033860247,-140.0,0.6869217363437204
315,2990,653,181,683,222,0.60514474,37,sports ball,668.0,201.5,1230,-0.4704694075225659,0.6558058407890313,75.0,0.807107653431463
316,2998,1238,413,1348,509,0.73108435,37,sports ball,1293.0,461.0,10560,6.082023001261898,2.52525595012394,9330.0,6.585432514384697
317,3009,1214,418,1320,521,0.76337,37,sports ball,1267.0,469.5,10918,-0.24882946338839318,0.08134809380005162,358.0,0.261789255346849
318,3020,1179,433,1290,541,0.7764454,37,sports ball,1234.5,487.0,11988,-0.2968315048568951,0.15983234876909735,1070.0,0.33712804983960515
319,3031,1159,469,1260,566,0.78227794,37,sports ball,1209.5,517.5,9797,-0.252576798811261,0.3081436945497384,-2191.0,0.3984313940799679
320,3042,1138,512,1236,609,0.74366546,37,sports ball,1187.0,560.5,9506,-0.23077226526998723,0.4410314402937534,-291.0,0.49775955012980305
321,3072,677,495,907,701,0.5352525,37,sports ball,792.0,598.0,47380,-1.814677971936618,0.1722795542977802,37874.0,1.8228374548107789
322,3073,682,493,905,695,0.75066763,37,sports ball,793.5,594.0,45046,0.007067456478992216,-0.01884655061064591,-2334.0,0.020128124875459383
323,3077,699,399,901,570,0.840391,37,sports ball,800.0,484.5,34542,0.03497354186599548,-0.5891696668194624,-10504.0,0.5902067815018808
324,3078,690,350,897,530,0.8054532,37,sports ball,793.5,440.0,37260,-0.03367378474201133,-0.2305359109260776,2718.0,0.2329822525544976
325,3079,691,304,894,498,0.9073425,37,sports ball,792.5,401.0,39382,-0.0050390784086146315,-0.1965240579359706,2122.0,0.19658865089019992
326,3080,687,258,886,441,0.8846214,37,sports ball,786.5,349.5,36417,-0.03144120391932427,-0.26987033364086666,-2965.0,0.2716956869060111
327,3081,715,187,879,371,0.5848784,37,sports ball,797.0,279.0,30176,0.06044473300142865,-0.40584320729530665,-6241.0,0.41031972247913606
328,3082,674,154,869,356,0.89415604,37,sports ball,771.5,255.0,39390,-0.12848345011534174,-0.12092560010855692,9214.0,0.17643978495553697
329,3083,668,113,857,311,0.91206336,37,sports ball,762.5,212.0,37422,-0.04652421051992354,-0.2222823391507458,-1968.0,0.22709896623020842
330,3084,661,73,849,271,0.9120358,37,sports ball,755.0,172.0,37224,-0.03887315084819518,-0.2073234711903743,-198.0,0.21093634955429683
331,3085,649,35,843,235,0.9293871,37,sports ball,746.0,135.0,38800,-0.04569057743101286,-0.18783904054971953,1576.0,0.19331615043916675
332,3086,1120,897,1222,1003,0.9268709,37,sports ball,1171.0,950.0,10812,4.087294318099358,7.837987927649357,-27988.0,8.839684926327656
333,3087,638,3,835,203,0.931449,37,sports ball,736.5,103.0,39400,-2.1889793764811714,-4.26712435415317,28588.0,4.795829538720804
334,3088,628,1,828,170,0.9337173,37,sports ball,728.0,85.5,33800,-0.046233904923735795,-0.0951874513135737,-5600.0,0.10582166532459696
335,3089,618,0,813,147,0.9123347,37,sports ball,715.5,73.5,28665,-0.07383019916024314,-0.07087699119383341,-5135.0,0.10234474187144108
336,3090,618,0,799,125,0.88740677,37,sports ball,708.5,62.5,22625,-0.04653757467201736,-0.07313047448459871,-6040.0,0.0866822482097467
337,3091,614,0,789,114,0.8769091,37,sports ball,701.5,57.0,19950,-0.049559462778335214,-0.03893957789726338,-2675.0,0.06302722489285274
338,3092,597,0,776,111,0.8473864,37,sports ball,686.5,55.5,19869,-0.10641509918872659,-0.010641509918872659,-81.0,0.10694585110559447
339,3093,588,0,764,107,0.8602536,37,sports ball,676.0,53.5,18832,-0.07651402989944293,-0.014574100933227224,-1037.0,0.07788967318884284
