,frame_idx,x1,y1,x2,y2,confidence,class_id,class_name
16812,124270,1410,684,1446,717,0.70441544,37,sports ball
16813,124273,1377,749,1409,779,0.78839177,37,sports ball
16814,124273,830,374,855,399,0.619314,37,sports ball
16815,124274,1367,776,1400,809,0.8286753,37,sports ball
16816,124274,839,372,866,398,0.5173654,37,sports ball
16817,124275,1358,793,1392,830,0.68393725,37,sports ball
16818,124275,848,372,873,399,0.5094448,37,sports ball
16819,124277,1360,774,1392,807,0.7020606,37,sports ball
16820,124278,1360,755,1394,789,0.78180796,37,sports ball
16821,124278,868,372,894,397,0.5979373,37,sports ball
16822,124279,1361,737,1395,770,0.7137592,37,sports ball
16823,124288,1372,664,1411,697,0.6274537,37,sports ball
16824,124289,1372,664,1411,697,0.5874571,37,sports ball
16825,124290,1372,664,1411,698,0.5182255,37,sports ball
16826,124306,1194,763,1226,803,0.57298577,37,sports ball
16827,124307,1180,775,1212,808,0.6685754,37,sports ball
16828,124308,1172,756,1208,789,0.75509155,37,sports ball
16829,124308,1128,366,1154,392,0.57835597,37,sports ball
16830,124310,1168,736,1202,771,0.6958017,37,sports ball
16831,124326,938,758,971,797,0.6677845,37,sports ball
16832,124327,925,740,956,774,0.70788234,37,sports ball
16833,124349,707,708,739,738,0.603379,37,sports ball
16834,124362,1300,378,1329,408,0.56775826,37,sports ball
16835,124363,1301,378,1329,408,0.54717946,37,sports ball
16836,124366,1302,378,1329,407,0.5098501,37,sports ball
16837,124369,1301,378,1329,407,0.644662,37,sports ball
16838,124370,1300,377,1328,407,0.54923964,37,sports ball
16839,124386,1048,419,1080,450,0.8260229,37,sports ball
16840,124393,737,798,773,831,0.6816716,37,sports ball
16841,124394,1295,371,1324,399,0.5086142,37,sports ball
16842,124395,1295,371,1324,400,0.5667807,37,sports ball
16843,124397,1048,398,1079,426,0.69806594,37,sports ball
16844,124406,1085,534,1122,563,0.647086,37,sports ball
16845,124525,1128,376,1157,407,0.7231614,37,sports ball
16846,124532,780,505,816,537,0.55899704,37,sports ball
16847,124534,1013,368,1043,398,0.5444382,37,sports ball
16848,124536,769,483,804,515,0.6031818,37,sports ball
16849,124537,773,484,806,516,0.5670682,37,sports ball
16850,124538,777,489,807,521,0.73866826,37,sports ball
16851,124539,776,494,807,528,0.750323,37,sports ball
16852,124541,775,505,806,537,0.8121854,37,sports ball
16853,124541,879,362,909,390,0.50957716,37,sports ball
16854,124542,849,363,879,390,0.72368956,37,sports ball
16855,124542,772,521,804,551,0.70298773,37,sports ball
16856,124543,819,362,856,392,0.514834,37,sports ball
16857,124544,795,362,827,390,0.52923393,37,sports ball
16858,124545,765,362,798,394,0.5263512,37,sports ball
16859,124556,621,482,660,515,0.5543382,37,sports ball
16860,124558,418,361,452,389,0.51788175,37,sports ball
16861,124558,628,494,661,525,0.50361305,37,sports ball
16862,124560,362,362,395,392,0.5118107,37,sports ball
16863,124561,632,544,661,577,0.61631864,37,sports ball
16864,124563,630,575,658,603,0.79166937,37,sports ball
16865,124565,609,572,637,600,0.8191974,37,sports ball
16866,124580,564,573,593,602,0.613198,37,sports ball
16867,124581,560,592,589,620,0.7789866,37,sports ball
16868,124616,556,565,585,597,0.7365055,37,sports ball
16869,124618,571,593,599,621,0.6540422,37,sports ball
16870,124619,573,586,600,612,0.7498205,37,sports ball
16871,124647,961,538,989,564,0.67148906,37,sports ball
16872,124648,960,528,989,555,0.6417782,37,sports ball
16873,124653,966,492,996,524,0.62865585,37,sports ball
16874,124656,980,488,1006,516,0.66115797,37,sports ball
16875,124658,985,488,1014,518,0.5119888,37,sports ball
16876,124659,987,490,1017,520,0.6629445,37,sports ball
16877,124660,993,494,1020,520,0.7866728,37,sports ball
16878,124662,995,498,1023,525,0.5730946,37,sports ball
16879,124664,1002,491,1031,517,0.7969741,37,sports ball
16880,124665,1006,476,1034,502,0.80553263,37,sports ball
16881,124666,1011,464,1039,490,0.678403,37,sports ball
16882,124667,1016,452,1043,478,0.67508125,37,sports ball
16883,124668,1021,444,1048,469,0.72287357,37,sports ball
16884,124668,1001,405,1019,424,0.53544277,37,sports ball
16885,124673,1040,419,1065,443,0.53656626,37,sports ball
16886,124730,955,703,968,720,0.5332261,37,sports ball
16887,124744,653,436,671,457,0.5164065,37,sports ball
16888,124744,683,429,709,455,0.5023802,37,sports ball
16889,124792,1384,752,1400,772,0.5285383,37,sports ball
16890,124820,809,126,839,159,0.65430176,37,sports ball
16891,125084,1308,506,1384,579,0.6044622,37,sports ball
16892,125089,1335,640,1405,716,0.7346461,37,sports ball
16893,125089,758,504,792,540,0.58262426,37,sports ball
16894,125091,1339,703,1408,777,0.899715,37,sports ball
16895,125092,1342,705,1412,774,0.89097464,37,sports ball
16896,125093,1352,657,1420,721,0.8925384,37,sports ball
16897,125112,1218,358,1246,387,0.7446691,37,sports ball
16898,125123,1204,365,1235,394,0.66667163,37,sports ball
16899,125130,1124,674,1183,742,0.7634785,37,sports ball
16900,125131,1117,702,1172,758,0.9038516,37,sports ball
16901,125132,1115,670,1170,722,0.89161307,37,sports ball
16902,125152,891,744,961,815,0.91813135,37,sports ball
16903,125153,892,721,961,788,0.88040364,37,sports ball
16904,125155,898,640,972,714,0.6559979,37,sports ball
16905,125157,904,600,976,677,0.7566352,37,sports ball
16906,125158,914,578,986,651,0.7133622,37,sports ball
16907,125159,921,570,1003,645,0.5807467,37,sports ball
16908,125160,942,558,1026,633,0.7065008,37,sports ball
16909,125161,945,555,1031,628,0.75903577,37,sports ball
16910,125169,1045,534,1130,608,0.62455064,37,sports ball
16911,125170,1062,576,1144,652,0.703126,37,sports ball
16912,125172,1057,685,1138,768,0.79723245,37,sports ball
16913,125173,1049,768,1128,846,0.8435543,37,sports ball
16914,125175,1028,820,1112,886,0.8578804,37,sports ball
16915,125176,1023,793,1109,867,0.9195008,37,sports ball
16916,125179,1005,654,1096,791,0.5550645,37,sports ball
16917,125264,771,722,820,774,0.65311116,37,sports ball
16918,125288,1135,506,1165,535,0.54393876,37,sports ball
16919,125365,1151,577,1180,608,0.70945853,37,sports ball
16920,125378,914,685,948,719,0.5519967,37,sports ball
16921,125380,897,680,935,714,0.5870392,37,sports ball
16922,125381,895,676,932,710,0.65273577,37,sports ball
16923,125390,899,638,936,675,0.51456016,37,sports ball
16924,125399,847,568,885,608,0.65964353,37,sports ball
16925,125413,463,378,494,411,0.7211908,37,sports ball
16926,125414,435,375,470,408,0.58568305,37,sports ball
16927,125415,411,373,443,405,0.7622586,37,sports ball
16928,125416,386,371,418,405,0.7490805,37,sports ball
16929,125417,358,373,392,404,0.7127332,37,sports ball
16930,125418,335,373,368,406,0.6710428,37,sports ball
16931,125419,310,376,344,409,0.6036917,37,sports ball
16932,125421,288,382,320,413,0.70322484,37,sports ball
16933,125422,263,387,298,420,0.6729916,37,sports ball
16934,125425,202,412,234,443,0.5502294,37,sports ball
16935,125426,183,424,215,454,0.5328052,37,sports ball
16936,125433,157,480,192,510,0.52909815,37,sports ball
16937,125462,300,532,336,564,0.5464559,37,sports ball
16938,125483,641,599,655,613,0.54653186,37,sports ball
16939,125488,639,698,676,738,0.62030315,37,sports ball
16940,125538,367,725,402,760,0.8096613,37,sports ball
16941,125539,362,703,398,739,0.62589866,37,sports ball
16942,125550,418,634,453,668,0.51023674,37,sports ball
16943,125555,491,703,523,739,0.51791114,37,sports ball
16944,125559,519,710,554,742,0.7076676,37,sports ball
16945,125565,545,638,584,672,0.51080585,37,sports ball
16946,125566,559,633,592,666,0.59685326,37,sports ball
16947,125578,685,497,716,530,0.6059547,37,sports ball
16948,125579,683,472,715,503,0.69740796,37,sports ball
16949,125580,678,459,707,491,0.5994461,37,sports ball
16950,125581,670,448,702,480,0.8370413,37,sports ball
16951,125582,661,442,694,473,0.85424656,37,sports ball
16952,125583,655,436,688,467,0.81007606,37,sports ball
16953,125584,647,428,679,461,0.78916025,37,sports ball
16954,125586,638,425,672,457,0.74583113,37,sports ball
16955,125587,632,424,665,454,0.8023331,37,sports ball
16956,125588,626,423,656,452,0.82685715,37,sports ball
16957,125589,618,423,649,453,0.8266527,37,sports ball
16958,125590,612,425,644,456,0.84919816,37,sports ball
16959,125591,606,429,639,460,0.6966553,37,sports ball
16960,125592,600,434,631,467,0.7589433,37,sports ball
16961,125593,592,441,624,472,0.8014154,37,sports ball
16962,125594,585,452,618,480,0.50430965,37,sports ball
16963,125595,576,460,608,490,0.6940269,37,sports ball
16964,125606,597,607,628,635,0.59343463,37,sports ball
16965,125656,920,702,931,720,0.513316,37,sports ball
16966,125665,1107,787,1139,821,0.54360116,37,sports ball
16967,125695,1346,551,1374,582,0.6103482,37,sports ball
16968,125701,950,719,968,737,0.5216411,37,sports ball
16969,125709,852,516,891,552,0.57540905,37,sports ball
16970,125710,822,528,861,566,0.82905376,37,sports ball
16971,125711,790,542,828,579,0.5187188,37,sports ball
16972,125712,758,557,797,593,0.5714879,37,sports ball
16973,125732,688,471,720,502,0.62692374,37,sports ball
16974,125733,683,449,715,481,0.8225277,37,sports ball
16975,125734,680,434,710,462,0.7851864,37,sports ball
16976,125735,678,418,708,446,0.81934804,37,sports ball
16977,125736,675,399,705,430,0.81700504,37,sports ball
16978,125828,1187,120,1217,151,0.7434235,37,sports ball
16979,125829,1056,442,1084,469,0.6723109,37,sports ball
16980,125840,1001,104,1034,136,0.68487626,37,sports ball
16981,125841,982,107,1014,140,0.776787,37,sports ball
16982,125842,964,113,994,145,0.68643713,37,sports ball
16983,125843,943,119,974,149,0.56277424,37,sports ball
16984,125844,923,125,955,159,0.6488653,37,sports ball
16985,125845,903,132,936,164,0.60429955,37,sports ball
16986,125846,881,143,913,175,0.7475514,37,sports ball
16987,125847,862,152,894,187,0.5312997,37,sports ball
16988,125848,840,166,871,199,0.81614745,37,sports ball
16989,125850,820,178,852,211,0.66492456,37,sports ball
16990,125851,800,194,830,230,0.6669449,37,sports ball
16991,125852,776,209,809,243,0.6998181,37,sports ball
16992,125859,1137,445,1169,478,0.5752559,37,sports ball
16993,125861,1138,443,1171,477,0.6723379,37,sports ball
16994,125862,1138,443,1171,477,0.6723379,37,sports ball
16995,125866,1146,440,1177,472,0.67258,37,sports ball
16996,125867,1146,439,1180,471,0.7828628,37,sports ball
16997,125868,1147,440,1180,470,0.5415505,37,sports ball
16998,125877,1183,529,1222,565,0.68273956,37,sports ball
16999,125879,1237,582,1276,618,0.63016,37,sports ball
17000,125885,681,183,703,204,0.5242009,37,sports ball
17001,125899,1024,555,1061,586,0.54006493,37,sports ball
17002,125901,386,739,435,773,0.6230367,37,sports ball
17003,125911,1243,613,1278,650,0.7468489,37,sports ball
17004,125912,1262,628,1298,664,0.8157634,37,sports ball
17005,125913,1280,644,1318,679,0.5773847,37,sports ball
17006,125972,274,724,311,756,0.5082086,37,sports ball
17007,126042,1192,397,1221,424,0.5019554,37,sports ball
17008,126046,1189,396,1218,424,0.5333374,37,sports ball
17009,126057,1165,396,1194,423,0.5140751,37,sports ball
17010,126061,911,726,943,756,0.5846473,37,sports ball
17011,126062,922,746,955,780,0.817051,37,sports ball
17012,126100,746,539,777,572,0.5631584,37,sports ball
17013,126101,740,525,773,557,0.75623196,37,sports ball
17014,126107,755,450,787,481,0.5820285,37,sports ball
17015,126108,766,442,799,471,0.7198899,37,sports ball
17016,126109,777,432,808,464,0.7452221,37,sports ball
17017,126109,1103,414,1133,444,0.53504133,37,sports ball
17018,126110,787,427,818,458,0.8040654,37,sports ball
17019,126111,795,420,827,453,0.7688799,37,sports ball
17020,126111,1104,417,1133,446,0.5104638,37,sports ball
17021,126112,1104,417,1133,447,0.65113014,37,sports ball
17022,126113,1434,561,1463,592,0.5374113,37,sports ball
17023,126114,815,414,846,446,0.6176776,37,sports ball
17024,126114,1104,417,1132,448,0.5050792,37,sports ball
17025,126115,823,412,855,444,0.6018871,37,sports ball
17026,126117,842,416,878,445,0.5550643,37,sports ball
17027,126118,1098,420,1127,451,0.5530045,37,sports ball
17028,126122,876,437,910,471,0.7310246,37,sports ball
17029,126123,881,444,915,480,0.7657222,37,sports ball
17030,126125,887,459,918,489,0.83995473,37,sports ball
17031,126125,1075,419,1105,448,0.7264087,37,sports ball
17032,126126,891,468,922,500,0.8516329,37,sports ball
17033,126126,1070,418,1100,449,0.6758102,37,sports ball
17034,126127,895,481,926,513,0.8648025,37,sports ball
17035,126128,898,495,931,526,0.8383769,37,sports ball
17036,126129,902,510,935,542,0.85771924,37,sports ball
17037,126129,1051,416,1083,445,0.6085831,37,sports ball
17038,126130,905,526,937,558,0.8537791,37,sports ball
17039,126131,907,543,939,577,0.8883393,37,sports ball
17040,126132,909,563,942,595,0.8794378,37,sports ball
17041,126133,911,583,943,613,0.81876445,37,sports ball
17042,126134,1008,412,1040,442,0.62352765,37,sports ball
17043,126138,979,411,1012,442,0.5703385,37,sports ball
17044,126138,908,625,940,658,0.5280365,37,sports ball
17045,126138,544,195,567,212,0.5166825,37,sports ball
17046,126139,534,195,557,216,0.54239464,37,sports ball
17047,126139,971,411,1001,439,0.51312536,37,sports ball
17048,126140,886,589,919,623,0.603326,37,sports ball
17049,126141,879,573,912,604,0.8281034,37,sports ball
17050,126142,869,555,903,590,0.6660673,37,sports ball
17051,126143,866,554,901,586,0.7229717,37,sports ball
17052,126144,867,553,902,587,0.73517895,37,sports ball
17053,126145,874,557,908,590,0.678129,37,sports ball
17054,126147,882,561,919,593,0.51022625,37,sports ball
17055,126148,895,562,931,597,0.5023923,37,sports ball
17056,126150,873,402,904,431,0.52626157,37,sports ball
17057,126151,863,401,892,433,0.5516497,37,sports ball
17058,126152,853,399,884,432,0.6802468,37,sports ball
17059,126153,964,549,996,581,0.65186095,37,sports ball
17060,126154,968,544,1001,578,0.6106022,37,sports ball
17061,126155,969,544,1002,577,0.667444,37,sports ball
17062,126156,971,548,1003,581,0.65428114,37,sports ball
17063,126158,972,555,1004,587,0.61752903,37,sports ball
17064,126159,971,562,1003,595,0.6137927,37,sports ball
17065,126160,968,575,1000,609,0.65094346,37,sports ball
17066,126161,964,592,996,628,0.55824834,37,sports ball
17067,126163,943,643,979,682,0.61685896,37,sports ball
17068,126164,935,674,968,706,0.7106055,37,sports ball
17069,126165,925,696,957,732,0.7830393,37,sports ball
17070,126165,934,619,952,646,0.55240035,37,sports ball
17071,126166,912,679,944,711,0.80034834,37,sports ball
17072,126166,704,391,733,418,0.59125185,37,sports ball
17073,126167,691,391,719,418,0.71645087,37,sports ball
17074,126167,898,663,932,698,0.68858284,37,sports ball
17075,126169,676,392,704,421,0.7145658,37,sports ball
17076,126172,631,394,662,423,0.68718445,37,sports ball
17077,126175,588,395,619,425,0.6118135,37,sports ball
17078,126176,575,397,606,425,0.612213,37,sports ball
17079,126193,826,641,859,671,0.5874197,37,sports ball
17080,126195,824,647,857,679,0.5085299,37,sports ball
17081,126197,816,665,847,695,0.67191315,37,sports ball
17082,126198,809,678,843,711,0.6120707,37,sports ball
17083,126199,805,698,837,729,0.6421172,37,sports ball
17084,126200,800,721,830,752,0.8098311,37,sports ball
17085,126202,793,744,823,776,0.8642871,37,sports ball
17086,126203,788,769,819,798,0.7649969,37,sports ball
17087,126204,780,786,811,820,0.6889398,37,sports ball
17088,126205,765,767,796,797,0.88356113,37,sports ball
17089,126206,752,750,780,780,0.60762614,37,sports ball
17090,126207,741,736,769,766,0.51919675,37,sports ball
17091,126226,652,785,683,818,0.60846925,37,sports ball
17092,126279,853,558,878,585,0.5128591,37,sports ball
17093,126280,866,569,891,597,0.6577547,37,sports ball
17094,126384,334,687,361,710,0.6431365,37,sports ball
17095,126407,309,600,336,622,0.63474065,37,sports ball
17096,126408,309,597,329,620,0.5879698,37,sports ball
17097,126440,1008,488,1036,512,0.63762814,37,sports ball
17098,126442,1005,499,1032,524,0.6710078,37,sports ball
17099,126444,1009,484,1034,509,0.6614399,37,sports ball
17100,126445,1013,472,1038,495,0.7255566,37,sports ball
17101,126469,971,459,997,481,0.5173012,37,sports ball
17102,126471,956,491,981,517,0.8031877,37,sports ball
17103,126472,949,510,975,535,0.5920171,37,sports ball
17104,126473,949,497,975,523,0.7571133,37,sports ball
17105,126474,951,485,976,508,0.68290013,37,sports ball
17106,126475,951,469,976,495,0.5563539,37,sports ball
17107,126503,984,463,1008,484,0.6844514,37,sports ball
17108,126504,982,478,1006,500,0.71974707,37,sports ball
17109,126505,979,495,1003,516,0.6234024,37,sports ball
17110,126506,980,500,1005,526,0.782156,37,sports ball
17111,126507,986,485,1010,507,0.58163077,37,sports ball
17112,126540,1050,471,1073,494,0.6377756,37,sports ball
17113,126541,1049,475,1074,499,0.5925729,37,sports ball
17114,126542,1371,605,1401,635,0.6842364,37,sports ball
17115,126575,1371,664,1400,693,0.6511154,37,sports ball
17116,126586,1378,651,1408,679,0.72278863,37,sports ball
17117,126597,1386,635,1415,664,0.68688554,37,sports ball
17118,126620,865,475,890,501,0.7940139,37,sports ball
17119,126624,847,409,874,438,0.5981479,37,sports ball
17120,126658,739,451,769,480,0.6679476,37,sports ball
17121,126659,724,455,754,484,0.83710104,37,sports ball
17122,126660,707,461,738,491,0.81878144,37,sports ball
17123,126661,691,467,722,498,0.78031355,37,sports ball
17124,126662,674,475,704,505,0.8034412,37,sports ball
17125,126664,656,484,686,514,0.6883193,37,sports ball
17126,126688,1101,498,1143,530,0.5299487,37,sports ball
17127,126689,1149,503,1189,534,0.6365882,37,sports ball
17128,126690,1193,506,1235,540,0.7559913,37,sports ball
17129,126691,1239,512,1280,545,0.67776805,37,sports ball
17130,126692,1286,523,1326,555,0.5748883,37,sports ball
17131,126712,1472,531,1503,561,0.7968578,37,sports ball
17132,126715,1481,475,1513,505,0.8509092,37,sports ball
17133,126716,1486,461,1517,491,0.8205712,37,sports ball
17134,126717,1490,447,1521,476,0.7139183,37,sports ball
17135,126719,1495,435,1526,464,0.7172566,37,sports ball
17136,126760,1295,462,1326,494,0.560134,37,sports ball
17137,126812,1475,409,1506,441,0.6522709,37,sports ball
17138,126813,1492,423,1524,454,0.6822484,37,sports ball
17139,126814,1507,438,1543,471,0.78667223,37,sports ball
17140,126815,1527,455,1563,490,0.79391986,37,sports ball
17141,126816,1548,475,1582,508,0.69125694,37,sports ball
17142,126818,1567,495,1603,528,0.63444453,37,sports ball
17143,126834,1438,495,1473,530,0.77889246,37,sports ball
17144,126837,1341,538,1373,572,0.70526296,37,sports ball
17145,126882,992,747,1026,784,0.6310321,37,sports ball
17146,126883,1328,410,1357,439,0.7626343,37,sports ball
17147,126884,983,783,1015,815,0.5683335,37,sports ball
17148,126885,977,784,1011,817,0.5472106,37,sports ball
17149,126891,929,690,961,723,0.6971022,37,sports ball
17150,126905,1359,387,1388,412,0.641316,37,sports ball
17151,126916,1372,373,1399,400,0.62496215,37,sports ball
17152,126951,396,391,429,427,0.7748644,37,sports ball
17153,126966,545,122,578,159,0.79593414,37,sports ball
17154,126967,555,113,589,148,0.7978524,37,sports ball
17155,126968,567,106,601,142,0.7207503,37,sports ball
17156,126969,579,98,609,133,0.69457597,37,sports ball
17157,126970,590,93,621,128,0.584318,37,sports ball
17158,126972,599,89,636,123,0.6201547,37,sports ball
17159,126973,608,86,644,121,0.5464427,37,sports ball
17160,127021,759,535,792,563,0.62259257,37,sports ball
17161,127022,748,529,774,559,0.5650926,37,sports ball
17162,127053,374,634,405,666,0.57873744,37,sports ball
17163,127065,242,663,273,693,0.76834494,37,sports ball
17164,127066,228,674,262,706,0.7212035,37,sports ball
17165,127067,219,674,251,707,0.6916081,37,sports ball
17166,127068,208,671,239,701,0.8058593,37,sports ball
17167,127069,197,671,228,700,0.83100635,37,sports ball
17168,127071,185,671,217,700,0.80174536,37,sports ball
17169,127072,176,672,206,701,0.87501067,37,sports ball
17170,127073,165,674,196,704,0.8329301,37,sports ball
17171,127074,154,679,186,709,0.82427543,37,sports ball
17172,127075,144,684,175,715,0.83479005,37,sports ball
17173,127076,134,690,167,721,0.8439562,37,sports ball
17174,127077,124,700,157,729,0.7071896,37,sports ball
17175,127078,118,708,148,740,0.67593175,37,sports ball
17176,127357,640,783,673,818,0.5531662,37,sports ball
17177,127358,630,778,661,807,0.74801564,37,sports ball
17178,127359,621,766,655,798,0.653457,37,sports ball
17179,127360,616,758,648,790,0.8062915,37,sports ball
17180,127361,608,752,642,784,0.85625863,37,sports ball
17181,127362,602,746,636,778,0.6917265,37,sports ball
17182,127363,598,738,632,771,0.7761444,37,sports ball
17183,127364,594,733,625,766,0.59978575,37,sports ball
17184,127368,576,728,609,760,0.5378029,37,sports ball
17185,127372,551,724,584,757,0.63316196,37,sports ball
17186,127373,542,720,576,752,0.5627216,37,sports ball
17187,127374,533,717,566,749,0.50562847,37,sports ball
17188,127375,528,715,560,747,0.55555767,37,sports ball
17189,127376,521,715,556,749,0.5815218,37,sports ball
17190,127377,514,722,548,753,0.5478866,37,sports ball
17191,127379,505,732,538,766,0.56404,37,sports ball
17192,127381,483,779,515,815,0.5766354,37,sports ball
17193,127382,472,777,507,812,0.78439236,37,sports ball
17194,127383,464,755,496,785,0.7750389,37,sports ball
17195,127384,454,732,488,766,0.67366326,37,sports ball
17196,127385,446,717,480,750,0.695158,37,sports ball
17197,127386,438,706,471,739,0.7208242,37,sports ball
17198,127387,430,696,464,729,0.6790654,37,sports ball
17199,127388,422,685,456,719,0.6310111,37,sports ball
17200,127390,416,678,449,710,0.7160828,37,sports ball
17201,127391,408,670,443,702,0.6332505,37,sports ball
17202,127392,401,662,438,695,0.6249756,37,sports ball
17203,127393,398,659,433,688,0.54064155,37,sports ball
17204,127394,397,654,431,684,0.5691788,37,sports ball
17205,127395,397,652,431,681,0.5041729,37,sports ball
17206,127423,730,493,764,525,0.61296564,37,sports ball
17207,127424,757,498,793,532,0.6898017,37,sports ball
17208,127425,788,507,821,541,0.83566314,37,sports ball
17209,127426,818,519,853,552,0.7827485,37,sports ball
17210,127427,846,531,882,563,0.5543518,37,sports ball
17211,127477,1402,388,1428,413,0.5761233,37,sports ball
17212,127530,660,555,692,588,0.8097324,37,sports ball
17213,127531,657,540,688,571,0.85905594,37,sports ball
17214,127556,888,535,919,566,0.65733725,37,sports ball
17215,127557,896,522,929,557,0.55493885,37,sports ball
17216,127576,1453,87,1484,120,0.7218742,37,sports ball
17217,127587,1435,73,1466,107,0.6904378,37,sports ball
17218,127707,1198,421,1234,458,0.7490381,37,sports ball
17219,127709,1197,424,1233,462,0.75932705,37,sports ball
17220,127710,1197,430,1232,466,0.8135182,37,sports ball
17221,127711,1194,436,1231,471,0.8784582,37,sports ball
17222,127712,1193,442,1230,477,0.8668322,37,sports ball
17223,127713,1191,451,1229,486,0.875143,37,sports ball
17224,127714,1191,460,1227,495,0.8186788,37,sports ball
17225,127715,1190,469,1228,504,0.72555536,37,sports ball
17226,127716,1188,482,1225,521,0.62905955,37,sports ball
17227,127717,1187,497,1226,533,0.6984583,37,sports ball
17228,127718,1186,512,1226,550,0.79733413,37,sports ball
17229,127720,1185,529,1224,567,0.82696056,37,sports ball
17230,127721,1185,548,1222,583,0.6048708,37,sports ball
17231,127730,1199,1,1229,32,0.509012,37,sports ball
17232,127734,1191,799,1225,836,0.6998304,37,sports ball
17233,127741,1180,2,1211,35,0.5347442,37,sports ball
17234,127756,1171,724,1206,758,0.6658953,37,sports ball
17235,127757,1172,747,1206,781,0.8686302,37,sports ball
17236,127757,1335,823,1379,864,0.5264514,37,sports ball
17237,127758,1174,773,1208,812,0.6700177,37,sports ball
17238,127759,1185,763,1218,795,0.807281,37,sports ball
17239,127760,1199,742,1231,776,0.8548328,37,sports ball
17240,127761,1212,723,1245,756,0.71698004,37,sports ball
17241,127780,1186,720,1218,754,0.5606398,37,sports ball
17242,127781,1183,741,1214,775,0.7529755,37,sports ball
17243,127782,1178,766,1209,801,0.7683745,37,sports ball
17244,127783,1182,764,1212,796,0.7227763,37,sports ball
17245,127784,1188,744,1221,777,0.5562147,37,sports ball
17246,127805,1185,687,1217,718,0.5109567,37,sports ball
17247,127808,1170,732,1203,765,0.68981355,37,sports ball
17248,127809,1162,754,1195,789,0.5274846,37,sports ball
17249,127810,1160,762,1192,796,0.85588485,37,sports ball
17250,127812,1164,730,1198,760,0.76498544,37,sports ball
17251,127813,1166,715,1199,747,0.7515035,37,sports ball
17252,127819,113,377,146,408,0.5188934,37,sports ball
17253,127840,1001,77,1034,112,0.62024623,37,sports ball
17254,127851,981,91,1013,127,0.67456895,37,sports ball
17255,127862,961,108,994,143,0.67068285,37,sports ball
17256,127873,939,126,972,159,0.5648435,37,sports ball
17257,127884,919,145,951,179,0.7634703,37,sports ball
17258,127895,898,164,930,199,0.7569316,37,sports ball
17259,127906,877,187,908,222,0.66030884,37,sports ball
17260,128141,123,0,220,69,0.8606162,37,sports ball
17261,128142,126,64,221,147,0.831817,37,sports ball
17262,128143,128,134,222,231,0.87999135,37,sports ball
17263,128144,130,206,222,292,0.892865,37,sports ball
17264,128145,132,282,222,362,0.86591923,37,sports ball
17265,128146,105,281,196,366,0.9251438,37,sports ball
17266,128147,74,278,165,364,0.93132,37,sports ball
17267,128149,44,277,139,365,0.93497616,37,sports ball
17268,128150,14,277,112,366,0.95211303,37,sports ball
17269,128151,0,278,81,367,0.94030577,37,sports ball
17270,128152,0,280,56,372,0.8161432,37,sports ball
17271,128288,1265,658,1324,724,0.51739085,37,sports ball
17272,128297,1175,582,1240,664,0.6221771,37,sports ball
17273,128304,1136,506,1194,566,0.7781633,37,sports ball
17274,128305,1136,506,1195,566,0.7766978,37,sports ball
17275,128338,1116,519,1175,591,0.52900296,37,sports ball
17276,128339,1117,545,1175,614,0.7405269,37,sports ball
17277,128343,1123,670,1181,725,0.88819385,37,sports ball
17278,128344,1129,658,1184,707,0.7487605,37,sports ball
17279,128347,1133,612,1186,672,0.59172344,37,sports ball
17280,128348,1133,581,1193,641,0.5631716,37,sports ball
17281,128349,1134,568,1194,633,0.7146017,37,sports ball
17282,128351,1137,537,1195,602,0.53931,37,sports ball
17283,128354,1138,498,1195,559,0.6623574,37,sports ball
17284,128355,1137,491,1195,551,0.70272493,37,sports ball
17285,128356,1137,485,1194,542,0.7099062,37,sports ball
17286,128358,1137,478,1194,538,0.61350614,37,sports ball
17287,128359,1137,472,1193,533,0.6635199,37,sports ball
17288,128361,1135,460,1192,517,0.5616188,37,sports ball
17289,128374,1145,448,1205,505,0.5642373,37,sports ball
17290,128378,1168,492,1224,558,0.5190787,37,sports ball
17291,128405,1762,262,1816,311,0.5907655,37,sports ball
17292,128610,725,462,764,498,0.5299693,37,sports ball
17293,128621,724,460,762,499,0.6324935,37,sports ball
17294,128632,723,457,761,496,0.5784123,37,sports ball
17295,129006,735,306,797,354,0.6371726,37,sports ball
17296,129017,732,307,794,355,0.67074394,37,sports ball
17297,129028,728,309,790,358,0.663772,37,sports ball
17298,129039,725,309,785,356,0.56952673,37,sports ball
17299,129050,720,309,780,354,0.5291818,37,sports ball
17300,129072,708,311,770,356,0.5996382,37,sports ball
17301,129083,705,313,762,355,0.5028208,37,sports ball
17302,129094,700,314,760,356,0.50982165,37,sports ball
17303,129105,694,315,750,357,0.58101434,37,sports ball
17304,129158,580,476,617,513,0.58526355,37,sports ball
17305,129478,487,871,619,962,0.6524445,37,sports ball
17306,129480,541,822,665,950,0.9063585,37,sports ball
17307,129481,596,778,716,908,0.9165129,37,sports ball
17308,129482,647,742,776,869,0.9325306,37,sports ball
17309,129483,702,705,832,838,0.941464,37,sports ball
17310,129484,751,676,885,811,0.9021217,37,sports ball
17311,129485,806,653,937,788,0.90638787,37,sports ball
17312,129486,855,636,988,773,0.82676864,37,sports ball
17313,129487,900,624,1037,764,0.8240627,37,sports ball
17314,129488,947,619,1081,756,0.8822361,37,sports ball
17315,129489,980,613,1119,766,0.8273235,37,sports ball
